name,city,description,rating,keywords,name_raw,city_raw,description_raw,content,maps_link
lang roi nuoc thanh hai,hai duong,lang roi nuoc thanh hai hai duong la noi bao ton va phat trien nghe thuat roi nuoc truyen thong du khach co the thuong thuc nhung man roi dac sac trong khong gian van hoa dan gian dam da,4.1,dia danh noi tieng bieu tuong,Làng rối nước Thanh Hải,Hải Dương,Làng rối nước Thanh Hải (Hải Dương) là nơi bảo tồn và phát triển nghệ thuật rối nước truyền thống. Du khách có thể thưởng thức những màn rối đặc sắc trong không gian văn hóa dân gian đậm đà.,lang roi nuoc thanh hai hai duong lang roi nuoc thanh hai hai duong la noi bao ton va phat trien nghe thuat roi nuoc truyen thong du khach co the thuong thuc nhung man roi dac sac trong khong gian van hoa dan gian dam da dia danh noi tieng bieu tuong dia danh noi tieng bieu tuong,https://www.google.com/maps/search/?api=1&query=L%C3%A0ng%20r%E1%BB%91i%20n%C6%B0%E1%BB%9Bc%20Thanh%20H%E1%BA%A3i%20H%E1%BA%A3i%20D%C6%B0%C6%A1ng
den kiep bac,hai duong,den kiep bac hai duong la noi tho hung dao dai vuong tran quoc tuan nguoi co cong lon trong chien tranh chong nguyen den mang dam gia tri lich su va van hoa,3.1,thu gian yen binh du lich sinh thai,Đền Kiếp Bạc,Hải Dương,"Đền Kiếp Bạc (Hải Dương) là nơi thờ Hưng Đạo Đại Vương Trần Quốc Tuấn, người có công lớn trong chiến tranh chống Nguyên. Đền mang đậm giá trị lịch sử và văn hóa.",den kiep bac hai duong den kiep bac hai duong la noi tho hung dao dai vuong tran quoc tuan nguoi co cong lon trong chien tranh chong nguyen den mang dam gia tri lich su va van hoa thu gian yen binh du lich sinh thai thu gian yen binh du lich sinh thai,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%81n%20Ki%E1%BA%BFp%20B%E1%BA%A1c%20H%E1%BA%A3i%20D%C6%B0%C6%A1ng
cho dong ngo quyen,hai duong,cho dong ngo quyen hai phong la cho truyen thong noi tieng voi da dang mat hang va khong khi tap nap cho la noi giao thuong cua nguoi dan dia phuong va du khach,3.5,bao ton dong vat thuc vat,Chợ Đông Ngô Quyền,Hải Dương,Chợ Đông Ngô Quyền (Hải Phòng) là chợ truyền thống nổi tiếng với đa dạng mặt hàng và không khí tấp nập. Chợ là nơi giao thương của người dân địa phương và du khách.,cho dong ngo quyen hai duong cho dong ngo quyen hai phong la cho truyen thong noi tieng voi da dang mat hang va khong khi tap nap cho la noi giao thuong cua nguoi dan dia phuong va du khach bao ton dong vat thuc vat bao ton dong vat thuc vat,https://www.google.com/maps/search/?api=1&query=Ch%E1%BB%A3%20%C4%90%C3%B4ng%20Ng%C3%B4%20Quy%E1%BB%81n%20H%E1%BA%A3i%20D%C6%B0%C6%A1ng
do son,hai phong,do son hai phong la mot bai bien dep noi tieng voi nhung day nui va bien xanh day la khu du lich bien voi cac hoat dong the thao nuoc va thu gian duoi anh nang,3.5,di san lich su van hoa,Đồ Sơn,Hải Phòng,Đồ Sơn (Hải Phòng) là một bãi biển đẹp nổi tiếng với những dãy núi và biển xanh. Đây là khu du lịch biển với các hoạt động thể thao nước và thư giãn dưới ánh nắng.,do son hai phong do son hai phong la mot bai bien dep noi tieng voi nhung day nui va bien xanh day la khu du lich bien voi cac hoat dong the thao nuoc va thu gian duoi anh nang di san lich su van hoa di san lich su van hoa,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%93%20S%C6%A1n%20H%E1%BA%A3i%20Ph%C3%B2ng
cat ba,hai phong,cat ba hai phong la hon dao noi tieng voi bai bien tuyet dep va he sinh thai da dang noi day la mot diem den ly tuong cho nhung ai yeu thich du lich sinh thai va bien,4.8,dia phuong doc dao kham pha,Cát Bà,Hải Phòng,Cát Bà (Hải Phòng) là hòn đảo nổi tiếng với bãi biển tuyệt đẹp và hệ sinh thái đa dạng. Nơi đây là một điểm đến lý tưởng cho những ai yêu thích du lịch sinh thái và biển.,cat ba hai phong cat ba hai phong la hon dao noi tieng voi bai bien tuyet dep va he sinh thai da dang noi day la mot diem den ly tuong cho nhung ai yeu thich du lich sinh thai va bien dia phuong doc dao kham pha dia phuong doc dao kham pha,https://www.google.com/maps/search/?api=1&query=C%C3%A1t%20B%C3%A0%20H%E1%BA%A3i%20Ph%C3%B2ng
ben nghieng ben k15,hai phong,ben nghieng ben k15 quang ninh la mot ben cang noi tieng gan lien voi lich su chien tranh day la mot trong nhung diem di tich lich su quan trong cua mien bac,4.1,thien nhien du lich hoa binh,Bến Nghiêng - Bến K15,Hải Phòng,"Bến Nghiêng (Bến K15) (Quảng Ninh) là một bến cảng nổi tiếng, gắn liền với lịch sử chiến tranh. Đây là một trong những điểm di tích lịch sử quan trọng của miền Bắc.",ben nghieng ben k15 hai phong ben nghieng ben k15 quang ninh la mot ben cang noi tieng gan lien voi lich su chien tranh day la mot trong nhung diem di tich lich su quan trong cua mien bac thien nhien du lich hoa binh thien nhien du lich hoa binh,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFn%20Nghi%C3%AAng%20-%20B%E1%BA%BFn%20K15%20H%E1%BA%A3i%20Ph%C3%B2ng
hai dang hon dau,hai phong,hai dang hon dau hai phong la ngon hai dang co kinh nam tren dao hon dau day la mot trong nhung ngon hai dang quan trong o khu vuc vinh bac bo,4,canh quan dia danh noi bat,Hải đăng Hòn Dấu,Hải Phòng,"Hải đăng Hòn Dấu (Hải Phòng) là ngọn hải đăng cổ kính, nằm trên đảo Hòn Dấu. Đây là một trong những ngọn hải đăng quan trọng ở khu vực vịnh Bắc Bộ.",hai dang hon dau hai phong hai dang hon dau hai phong la ngon hai dang co kinh nam tren dao hon dau day la mot trong nhung ngon hai dang quan trong o khu vuc vinh bac bo canh quan dia danh noi bat canh quan dia danh noi bat,https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20%C4%91%C4%83ng%20H%C3%B2n%20D%E1%BA%A5u%20H%E1%BA%A3i%20Ph%C3%B2ng
cau hoang van thu,hai phong,cau hoang van thu hai phong la mot cay cau huyet mach noi lien cac khu vuc trong thanh pho cau noi bat voi kien truc hien dai va la diem den tham quan chinh cua du khach,3.3,kham pha thien nhien thu gian,Cầu Hoàng Văn Thụ,Hải Phòng,Cầu Hoàng Văn Thụ (Hải Phòng) là một cây cầu huyết mạch nối liền các khu vực trong thành phố. Cầu nổi bật với kiến trúc hiện đại và là điểm đến tham quan chính của du khách.,cau hoang van thu hai phong cau hoang van thu hai phong la mot cay cau huyet mach noi lien cac khu vuc trong thanh pho cau noi bat voi kien truc hien dai va la diem den tham quan chinh cua du khach kham pha thien nhien thu gian kham pha thien nhien thu gian,https://www.google.com/maps/search/?api=1&query=C%E1%BA%A7u%20Ho%C3%A0ng%20V%C4%83n%20Th%E1%BB%A5%20H%E1%BA%A3i%20Ph%C3%B2ng
khu du lich lung ngoc hoang,hau giang,khu du lich lung ngoc hoang hau giang la khu bao ton thien nhien noi bat voi he sinh thai rung ngap man day la diem den ly tuong cho nhung ai yeu thich du lich sinh thai va nghien cuu dong thuc vat,5,du lich thien nhien canh dep,Khu du lịch Lung Ngọc Hoàng,Hậu Giang,Khu du lịch Lung Ngọc Hoàng (Hậu Giang) là khu bảo tồn thiên nhiên nổi bật với hệ sinh thái rừng ngập mặn. Đây là điểm đến lý tưởng cho những ai yêu thích du lịch sinh thái và nghiên cứu động thực vật.,khu du lich lung ngoc hoang hau giang khu du lich lung ngoc hoang hau giang la khu bao ton thien nhien noi bat voi he sinh thai rung ngap man day la diem den ly tuong cho nhung ai yeu thich du lich sinh thai va nghien cuu dong thuc vat du lich thien nhien canh dep du lich thien nhien canh dep,https://www.google.com/maps/search/?api=1&query=Khu%20du%20l%E1%BB%8Bch%20Lung%20Ng%E1%BB%8Dc%20Ho%C3%A0ng%20H%E1%BA%ADu%20Giang
cho noi nga bay,hau giang,cho noi nga bay hau giang la mot trong nhung cho noi noi tieng o mien tay du khach co the trai nghiem viec mua ban tren song va kham pha nen van hoa cho noi dac sac,3,lich su van hoa kham pha,Chợ nổi Ngã Bảy,Hậu Giang,Chợ nổi Ngã Bảy (Hậu Giang) là một trong những chợ nổi nổi tiếng ở miền Tây. Du khách có thể trải nghiệm việc mua bán trên sông và khám phá nền văn hóa chợ nổi đặc sắc.,cho noi nga bay hau giang cho noi nga bay hau giang la mot trong nhung cho noi noi tieng o mien tay du khach co the trai nghiem viec mua ban tren song va kham pha nen van hoa cho noi dac sac lich su van hoa kham pha lich su van hoa kham pha,https://www.google.com/maps/search/?api=1&query=Ch%E1%BB%A3%20n%E1%BB%95i%20Ng%C3%A3%20B%E1%BA%A3y%20H%E1%BA%ADu%20Giang
cong vien giai tri vinpearl hau giang,hau giang,cong vien giai tri vinpearl hau giang la khu vui choi giai tri hien dai voi nhieu tro choi hap dan cho ca gia dinh day la diem den ly tuong cho du khach tim kiem su giai tri va thu gian,4.3,dia danh noi tieng bieu tuong,Công viên giải trí Vinpearl Hậu Giang,Hậu Giang,"Công viên giải trí Vinpearl Hậu Giang là khu vui chơi giải trí hiện đại, với nhiều trò chơi hấp dẫn cho cả gia đình. Đây là điểm đến lý tưởng cho du khách tìm kiếm sự giải trí và thư giãn.",cong vien giai tri vinpearl hau giang hau giang cong vien giai tri vinpearl hau giang la khu vui choi giai tri hien dai voi nhieu tro choi hap dan cho ca gia dinh day la diem den ly tuong cho du khach tim kiem su giai tri va thu gian dia danh noi tieng bieu tuong dia danh noi tieng bieu tuong,https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20gi%E1%BA%A3i%20tr%C3%AD%20Vinpearl%20H%E1%BA%ADu%20Giang%20H%E1%BA%ADu%20Giang
song cai lon,hau giang,song cai lon ca mau la con song dai chay qua cac tinh mien tay noi day co he sinh thai phong phu va la diem du lich sinh thai noi bat cua vung dong bang song cuu long,3.2,bao ton dong vat thuc vat,Sông Cái Lớn,Hậu Giang,"Sông Cái Lớn (Cà Mau) là con sông dài, chảy qua các tỉnh miền Tây. Nơi đây có hệ sinh thái phong phú và là điểm du lịch sinh thái nổi bật của vùng đồng bằng sông Cửu Long.",song cai lon hau giang song cai lon ca mau la con song dai chay qua cac tinh mien tay noi day co he sinh thai phong phu va la diem du lich sinh thai noi bat cua vung dong bang song cuu long bao ton dong vat thuc vat bao ton dong vat thuc vat,https://www.google.com/maps/search/?api=1&query=S%C3%B4ng%20C%C3%A1i%20L%E1%BB%9Bn%20H%E1%BA%ADu%20Giang
thung nai,hoa binh,thung nai hoa binh la khu du lich noi tieng voi canh sac thien nhien hung vi bao gom ho nuoc rong lon va cac day nui bao quanh noi day la dia diem ly tuong cho du khach yeu thich du lich sinh thai va tham gia cac hoat dong ngoai troi nhu cheo thuyen,4.7,di san lich su van hoa,Thung Nai,Hòa Bình,"Thung Nai (Hòa Bình) là khu du lịch nổi tiếng với cảnh sắc thiên nhiên hùng vĩ, bao gồm hồ nước rộng lớn và các dãy núi bao quanh. Nơi đây là địa điểm lý tưởng cho du khách yêu thích du lịch sinh thái và tham gia các hoạt động ngoài trời như chèo thuyền.",thung nai hoa binh thung nai hoa binh la khu du lich noi tieng voi canh sac thien nhien hung vi bao gom ho nuoc rong lon va cac day nui bao quanh noi day la dia diem ly tuong cho du khach yeu thich du lich sinh thai va tham gia cac hoat dong ngoai troi nhu cheo thuyen di san lich su van hoa di san lich su van hoa,https://www.google.com/maps/search/?api=1&query=Thung%20Nai%20H%C3%B2a%20B%C3%ACnh
mai chau,hoa binh,mai chau hoa binh la mot thung lung xinh dep noi tieng voi nhung ngoi nha san va canh sac thien nhien hoang so mai chau thu hut du khach boi khong khi trong lanh cong voi nen van hoa dac sac cua dong bao dan toc thai,4.2,dia phuong doc dao kham pha,Mai Châu,Hòa Bình,"Mai Châu (Hòa Bình) là một thung lũng xinh đẹp, nổi tiếng với những ngôi nhà sàn và cảnh sắc thiên nhiên hoang sơ. Mai Châu thu hút du khách bởi không khí trong lành, cộng với nền văn hóa đặc sắc của đồng bào dân tộc Thái.",mai chau hoa binh mai chau hoa binh la mot thung lung xinh dep noi tieng voi nhung ngoi nha san va canh sac thien nhien hoang so mai chau thu hut du khach boi khong khi trong lanh cong voi nen van hoa dac sac cua dong bao dan toc thai dia phuong doc dao kham pha dia phuong doc dao kham pha,https://www.google.com/maps/search/?api=1&query=Mai%20Ch%C3%A2u%20H%C3%B2a%20B%C3%ACnh
dong da bac,hoa binh,dong da bac quang ninh la mot hang dong tu nhien noi bat voi nhung khoi da voi ky la va ve dep huyen bi du khach co the kham pha he thong thach nhu va cac tao hinh da doc dao trong khong gian yen tinh cua dong,3.9,thien nhien du lich hoa binh,Động Đá Bạc,Hòa Bình,Động Đá Bạc (Quảng Ninh) là một hang động tự nhiên nổi bật với những khối đá vôi kỳ lạ và vẻ đẹp huyền bí. Du khách có thể khám phá hệ thống thạch nhũ và các tạo hình đá độc đáo trong không gian yên tĩnh của động.,dong da bac hoa binh dong da bac quang ninh la mot hang dong tu nhien noi bat voi nhung khoi da voi ky la va ve dep huyen bi du khach co the kham pha he thong thach nhu va cac tao hinh da doc dao trong khong gian yen tinh cua dong thien nhien du lich hoa binh thien nhien du lich hoa binh,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%99ng%20%C4%90%C3%A1%20B%E1%BA%A1c%20H%C3%B2a%20B%C3%ACnh
cuu thac tu son,hoa binh,cuu thac tu son ha giang la mot he thong 9 thac nuoc lon nho nam giua thien nhien hoang so day la diem den ly tuong cho nhung ai yeu thich kham pha va tim hieu cac thac nuoc giua khong gian nui rung,3.2,canh quan dia danh noi bat,Cửu thác Tú Sơn,Hòa Bình,Cửu thác Tú Sơn (Hà Giang) là một hệ thống 9 thác nước lớn nhỏ nằm giữa thiên nhiên hoang sơ. Đây là điểm đến lý tưởng cho những ai yêu thích khám phá và tìm hiểu các thác nước giữa không gian núi rừng.,cuu thac tu son hoa binh cuu thac tu son ha giang la mot he thong 9 thac nuoc lon nho nam giua thien nhien hoang so day la diem den ly tuong cho nhung ai yeu thich kham pha va tim hieu cac thac nuoc giua khong gian nui rung canh quan dia danh noi bat canh quan dia danh noi bat,https://www.google.com/maps/search/?api=1&query=C%E1%BB%ADu%20th%C3%A1c%20T%C3%BA%20S%C6%A1n%20H%C3%B2a%20B%C3%ACnh
den thac bo,hoa binh,den thac bo hoa binh la mot di tich lich su tho nu tuong cao thi lich den nam gan thac bo co khung canh huyen bi va la noi linh thieng thu hut du khach den tham quan va cau nguyen,4.4,kham pha thien nhien thu gian,Đền Thác Bờ,Hòa Bình,"Đền Thác Bờ (Hòa Bình) là một di tích lịch sử, thờ nữ tướng Cao Thị Lịch. Đền nằm gần thác Bờ, có khung cảnh huyền bí và là nơi linh thiêng, thu hút du khách đến tham quan và cầu nguyện.",den thac bo hoa binh den thac bo hoa binh la mot di tich lich su tho nu tuong cao thi lich den nam gan thac bo co khung canh huyen bi va la noi linh thieng thu hut du khach den tham quan va cau nguyen kham pha thien nhien thu gian kham pha thien nhien thu gian,https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BB%81n%20Th%C3%A1c%20B%E1%BB%9D%20H%C3%B2a%20B%C3%ACnh
pho hien,hung yen,pho hien hung yen la mot khu pho co noi tieng voi nhung cong trinh kien truc mang dam dau an lich su day la mot diem den hap dan cho du khach muon tim hieu ve lich su van hoa va thuong thuc am thuc dia phuong,4,du lich thien nhien canh dep,Phố Hiến,Hưng Yên,"Phố Hiến (Hưng Yên) là một khu phố cổ nổi tiếng với những công trình kiến trúc mang đậm dấu ấn lịch sử. Đây là một điểm đến hấp dẫn cho du khách muốn tìm hiểu về lịch sử, văn hóa và thưởng thức ẩm thực địa phương.",pho hien hung yen pho hien hung yen la mot khu pho co noi tieng voi nhung cong trinh kien truc mang dam dau an lich su day la mot diem den hap dan cho du khach muon tim hieu ve lich su van hoa va thuong thuc am thuc dia phuong du lich thien nhien canh dep du lich thien nhien canh dep,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%91%20Hi%E1%BA%BFn%20H%C6%B0ng%20Y%C3%AAn
chua chuong,hung yen,chua chuong ha noi la mot ngoi chua co co kien truc doc dao nam trong khuon vien rong rai thanh tinh day la mot dia diem hanh huong noi tieng thu hut dong dao phat tu va du khach den tham quan,4.3,lich su van hoa kham pha,Chùa Chuông,Hưng Yên,"Chùa Chuông (Hà Nội) là một ngôi chùa cổ có kiến trúc độc đáo, nằm trong khuôn viên rộng rãi, thanh tịnh. Đây là một địa điểm hành hương nổi tiếng, thu hút đông đảo phật tử và du khách đến tham quan.",chua chuong hung yen chua chuong ha noi la mot ngoi chua co co kien truc doc dao nam trong khuon vien rong rai thanh tinh day la mot dia diem hanh huong noi tieng thu hut dong dao phat tu va du khach den tham quan lich su van hoa kham pha lich su van hoa kham pha,https://www.google.com/maps/search/?api=1&query=Ch%C3%B9a%20Chu%C3%B4ng%20H%C6%B0ng%20Y%C3%AAn
lang nghe duc dong long thuong,hung yen,lang nghe duc dong long thuong ha noi noi tieng voi nghe duc dong truyen thong tu lau doi du khach co the tham quan quy trinh san xuat cac san pham dong thu cong my nghe va tim hieu ve lich su lang nghe,4.7,dia danh noi tieng bieu tuong,Làng nghề đúc đồng Lộng Thượng,Hưng Yên,Làng nghề đúc đồng Lộng Thượng (Hà Nội) nổi tiếng với nghề đúc đồng truyền thống từ lâu đời. Du khách có thể tham quan quy trình sản xuất các sản phẩm đồng thủ công mỹ nghệ và tìm hiểu về lịch sử làng nghề.,lang nghe duc dong long thuong hung yen lang nghe duc dong long thuong ha noi noi tieng voi nghe duc dong truyen thong tu lau doi du khach co the tham quan quy trinh san xuat cac san pham dong thu cong my nghe va tim hieu ve lich su lang nghe dia danh noi tieng bieu tuong dia danh noi tieng bieu tuong,https://www.google.com/maps/search/?api=1&query=L%C3%A0ng%20ngh%E1%BB%81%20%C4%91%C3%BAc%20%C4%91%E1%BB%93ng%20L%E1%BB%99ng%20Th%C6%B0%E1%BB%A3ng%20H%C6%B0ng%20Y%C3%AAn
